docid,url
1899,https://www.trthaber.com/haber/koronavirus-rehberi/akaryakit-istasyonlarinda-alinmasi-gereken-onlemler-487962.html
1900,https://www.trthaber.com/haber/koronavirus-rehberi/kozmetik-ve-parfumeri-magazalarinda-alinmasi-gereken-onlemler-487938.html
1901,https://www.trthaber.com/haber/koronavirus-rehberi/beyaz-esya-ve-mobilya-magazalarinda-alinmasi-gereken-onlemler-487852.html
1902,https://www.aa.com.tr/tr/dunya/abdde-son-24-saatte-304-kisi-kovid-19-nedeniyle-hayatini-kaybetti/2316891?_escaped_fragment_=
1903,https://www.trthaber.com/haber/koronavirus-rehberi/bakkallarin-almasi-gereken-koronavirus-onlemleri-487818.html
1904,https://www.aa.com.tr/tr/search/?s=vaka%20say%C4%B1lar%C4%B1&tag=1
1905,https://www.aa.com.tr/tr/search/?s=BioNTech-Pfize&tag=1&_escaped_fragment_=
1906,https://www.trthaber.com/haber/koronavirus-rehberi/oyuncak-magazalarinda-alinmasi-gereken-onlemler-487711.html
1907,https://www.aa.com.tr/tr/search/?s=Kovid-19+a%C5%9F%C4%B1s%C4%B1&tag=1&_escaped_fragment_=
1908,https://www.trthaber.com/haber/koronavirus-rehberi/ayakkabi-ve-canta-satisi-yapanlarin-uymasi-gereken-kurallar-487709.html
1909,https://www.trthaber.com/haber/koronavirus-rehberi/konfeksiyonlar-giyim-magazalari-ve-tuhafiyelerin-almasi-gereken-onlemler-487704.html
1910,https://www.aa.com.tr/tr/search/?s=Kore+Sava%C5%9F%C4%B1&tag=1&_escaped_fragment_=
1911,https://www.trthaber.com/haber/koronavirus-rehberi/terzi-ayakkabi-tadilat-isletmeleri-ve-kuru-temizlemeciler-ile-ilgili-onlemler-487701.html
1912,https://www.aa.com.tr/tr/analiz/20-soruda-yeni-koronavirus-salgini/1720256?_escaped_fragment_=
1913,https://www.trthaber.com/haber/koronavirus-rehberi/kitabevleri-ve-kirtasiyelerde-uyulmasi-gereken-kurallar-487699.html
1914,https://www.trthaber.com/haber/koronavirus-rehberi/bufe-kantin-ve-bayiler-icin-hazirlanan-korunma-onlemleri-487691.html
1915,https://www.trthaber.com/haber/koronavirus-rehberi/taksiler-ve-taksi-duraklarinda-alinan-onlemler-487689.html
1916,https://www.trthaber.com/haber/koronavirus-rehberi/kuyumcu-bijuteri-ve-saatcilerle-ilgili-alinan-onlemler-487683.html
1917,https://www.trthaber.com/haber/koronavirus-rehberi/minibuslerde-sofor-ve-musterilere-yonelik-alinan-onlemler-487679.html
1918,https://www.trthaber.com/haber/koronavirus-rehberi/kasap-manav-kuruyemisci-balikci-ve-diger-gida-satis-yerleri-ile-ilgili-onlemler-487671.html
1919,https://www.aa.com.tr/tr/dunya/dunya-saglik-orgutu-koronavirus-salgini-nedeniyle-kuresel-acil-durum-ilan-etti/1719588
1920,https://www.aa.com.tr/tr/ekonomi/cin-turkiyeden-200-milyon-maske-talep-etti/1720017
1921,https://www.aa.com.tr/tr/koronavirus/saglik-bakani-koca-cinden-gelen-11-bin-yolcu-tarandi-supheli-bir-yolcuya-rastlanmadi/1719855
1922,https://www.trthaber.com/haber/koronavirus-rehberi/berber-kuafor-ve-guzellik-salonlarinda-alinmasi-gereken-onlemler-487660.html
1923,https://www.trthaber.com/haber/koronavirus-rehberi/alisveris-merkezlerinde-alinan-onlemler-487648.html
1924,https://www.aa.com.tr/tr/dunya/cin-de-yeni-tip-koronavirus-salgininda-can-kaybi-213-e-yukseldi/1719741
1925,https://www.trthaber.com/haber/koronavirus-rehberi/1.sayfa.html
1926,https://www.aa.com.tr/tr/koronavirus/koronaviruse-karsi-mesafeli-seyahat-uyarisi/1720268
1927,https://www.aa.com.tr/tr/koronavirus/salgin-hastaliklardan-korunmada-kumas-maske-onerisi-/1719966
1928,https://www.aa.com.tr/tr/search/?s=D%C3%BCnya%20Sa%C4%9Fl%C4%B1k%20%C3%B6rg%C3%BCt%C3%BC&tag=1
1929,https://www.aa.com.tr/tr/koronavirus/cindeki-turk-vatandaslarini-getirecek-ucak-ankaradan-havalandi/1720185
1930,https://covid19asi.saglik.gov.tr/
1931,https://www.aa.com.tr/tr/search/?s=koronavir%C3%BCs%20salg%C4%B1n%C4%B1&tag=1
1932,https://www.aa.com.tr/tr/koronavirus/thy-koronavirus-nedeniyle-cin-seferlerini-9-subata-kadar-durdurdu/1719680
1933,https://www.aa.com.tr/tr/dunya/cin-kovid-19-vakalarindaki-artis-nedeniyle-myanmar-sinirindaki-eyalette-onlemleri-artirdi/2312827
1934,https://www.aa.com.tr/tr/koronavirus/koronavirus-bilim-kurulu-uyesi-prof-dr-sener-vatandaslari-asi-olmaya-cagirdi/2316517?_escaped_fragment_=
1935,https://www.aa.com.tr/tr/search/?s=Delta%20varyant%C4%B1&tag=1
1936,https://www.aa.com.tr/tr/search/?s=salg%C4%B1n&tag=1
1937,https://www.aa.com.tr/tr/dunya/ekvadorda-85-kiside-kovid-19un-delta-varyanti-goruldu/2316204
1938,https://www.aa.com.tr/tr/gundem/turkiyenin-koronavirusle-mucadelesinde-son-24-saatte-yasananlar/2316100?_escaped_fragment_=
1939,https://www.aa.com.tr/tr/koronavirus/turkiyede-19-bin-761-kisinin-kovid-19-testi-pozitif-cikti-51-kisi-hayatini-kaybetti/2315949?_escaped_fragment_=
1940,https://www.aa.com.tr/tr/analiz/koronavirus-salgini-kuresel-ekonomiyi-tehdit-ediyor/1729262?_escaped_fragment_=
1941,https://www.aa.com.tr/tr/search/?s=salg%C4%B1n%C4%B1n%20ekonomik%20etkisi&tag=1
1942,https://www.aa.com.tr/tr/gundem/duzcede-asi-kampanyasi-muhtarlarla-baslatildi/2315850?_escaped_fragment_=
1943,https://www.aa.com.tr/tr/dunya/dunya-genelinde-3-milyar-930-milyon-dozdan-fazla-kovid-19-asisi-yapildi/2315643?_escaped_fragment_=
1944,https://www.aa.com.tr/tr/analiz/cin-in-koronavirus-salgini-ile-imtihani/1730497?_escaped_fragment_=
1945,https://www.trthaber.com/haber/gundem/vaka-sayisi-10-bine-dayandi-597138.html
1946,https://www.aa.com.tr/tr/analiz/koronavirus-kuresel-ekonominin-yeni-siyah-kugu-su-mu/1731812?_escaped_fragment_=
1947,https://www.aa.com.tr/tr/search/?s=Wuhan%20Vir%C3%BCs%C3%BC&tag=1
1948,https://www.aa.com.tr/tr/analiz/kuresel-ticarette-koronavirus-etkileri-hissediliyor/1737107?_escaped_fragment_=
1949,https://www.trthaber.com/haber/koronavirus/covid-19u-atlatanlar-vucut-direncini-artirmak-icin-neler-yapmali-548566.html
1950,https://www.trthaber.com/haber/saglik/koronavirus-gecirenler-hangi-asiyi-yaptirmali-570012.html
1951,https://www.aa.com.tr/tr/dunya/kovid-19-dunya-genelinde-73-binden-fazla-kisiye-bulasti/1736995
1952,https://www.aa.com.tr/tr/ekonomi/koronavirus-mucevherde-rotayi-turkiyeye-cevirecek/1737073
1953,https://www.aa.com.tr/tr/dunya/kovid-19-salgini-applein-ocak-mart-gelir-beklentisini-de-olumsuz-etkiledi/1736937
1954,https://www.aa.com.tr/tr/analiz/cinde-devrimin-basladigi-kentte-devrimin-partisi-sorgulaniyor/1738168?_escaped_fragment_=
1955,https://www.aa.com.tr/tr/koronavirus/bulasici-koronavirusler-halk-sagligini-sinir-asiri-tehdit-ediyor/1730455
1956,https://www.aa.com.tr/tr/analiz/kuresel-ticarette-5-trilyon-dolarlik-koronavirus-tedirginligi/1740416?_escaped_fragment_=
1957,https://www.aa.com.tr/tr/search/?s=yeni%20tip%20koronavir%C3%BCs&tag=1
1958,https://www.trthaber.com/haber/gundem/7-bin-666-yeni-vaka-596416.html
1959,https://www.aa.com.tr/tr/analiz/merkez-bankalari-politikalarina-koronavirus-ayari/1742927?_escaped_fragment_=
1960,https://www.aa.com.tr/tr/analiz/koronavirus-salgini-cin-e-alternatif-olarak-turkiye-yi-on-plana-cikariyor/1744259?_escaped_fragment_=
1961,https://www.aa.com.tr/tr/search/?s=%C3%87in'de%20koronavir%C3%BCs%20salg%C4%B1n%C4%B1&tag=1
1962,https://www.trthaber.com/haber/saglik/prof-dr-ilhan-bayramda-cok-kalabalik-olmamaya-dikkat-etmeliyiz-595431.html
1963,https://www.aa.com.tr/tr/analiz/koronavirus-salgininda-guncel-durum-ve-gelecek-tahminleri/1746687?_escaped_fragment_=
1964,https://www.trthaber.com/haber/koronavirus/4-dalgaya-karsi-tek-care-asi-595103.html
1965,https://www.aa.com.tr/tr/koronavirus/yeni-tip-koronavirusu-15-dakikada-tespit-eden-kit-gelistirildi/1736325
1966,https://www.trthaber.com/haber/saglik/koronavirusun-iki-varyantina-ayni-anda-yakalanmak-mumkun-594895.html
1967,https://www.aa.com.tr/tr/search/?s=D%C3%BCnya%20Sa%C4%9Fl%C4%B1k%20%C3%96rg%C3%BCt%C3%BC%20(DS%C3%96)&tag=1
1968,https://www.trthaber.com/haber/saglik/prof-dr-ata-nevzat-yalcin-delta-varyanti-yuzde-60-daha-bulasici-594737.html
1969,https://www.aa.com.tr/tr/analiz/kuresel-buyume-koronavirus-tehdidi-altinda/1753991?_escaped_fragment_=
1970,https://www.trthaber.com/haber/dunya/afrikanin-asi-ihtiyaci-senegalden-karsilanacak-594624.html
1971,https://www.trthaber.com/haber/saglik/vlp-temelli-yerli-asinin-faz-2-calismalari-basladi-gonulluler-bekleniyor-594449.html
1972,https://www.trthaber.com/haber/saglik/aile-hekimlerine-asilama-icin-tesvik-594415.html
1973,https://www.trthaber.com/haber/saglik/coronavac-asisinin-turkiyedeki-faz-3-calismasi-the-lancette-yayimlandi-594383.html
1974,https://www.trthaber.com/haber/koronavirus/agustosta-vakalarin-yuzde-80i-delta-varyanti-olacak-594350.html
1975,https://www.trthaber.com/haber/saglik/8-temmuz-koronavirus-tablosu-aciklandi-bugunku-vaka-sayisi-594334.html
1976,https://www.trthaber.com/haber/saglik/5-temmuz-koronavirus-tablosu-aciklandi-bugunku-vaka-sayisi-593512.html
1977,https://www.trthaber.com/haber/saglik/4-temmuz-koronavirus-tablosu-aciklandi-bugunku-vaka-sayisi-593249.html
1978,https://www.trthaber.com/haber/dunya/iranda-son-24-saatte-111-kisi-covid-19dan-hayatini-kaybetti-593040.html
1979,https://www.trthaber.com/haber/saglik/dso-temsilcisi-turkiye-asilamada-lider-ulkelerden-biri-593012.html
1980,https://www.trthaber.com/haber/koronavirus/hizli-asilamada-hedef-toplumsal-bagisiklik-592477.html
1981,https://www.trthaber.com/haber/gundem/ucuncu-doz-asilama-sureci-nasil-isleyecek-592408.html
1982,https://www.trthaber.com/haber/saglik/30-haziran-koronavirus-tablosu-aciklandi-bugunku-vaka-sayisi-592187.html
1983,https://www.trthaber.com/haber/koronavirus/bilim-kurulu-uyesinden-acik-alanda-bayramlasin-tavsiyesi-592112.html
1984,https://www.trthaber.com/haber/dunya/kanadada-agizda-eriyen-asi-bantlari-uzerinde-calisiliyor-591785.html
1985,https://www.trthaber.com/haber/saglik/biontech-ve-moderna-asilari-yillarca-koruma-saglayabilir-591612.html
1986,https://www.trthaber.com/haber/saglik/1.sayfa.html
1987,https://www.trthaber.com/haber/saglik/4.sayfa.html
1988,https://www.trthaber.com/haber/saglik/alerjisi-olanlar-koronavirus-asisi-olabilir-mi-591329.html
1989,https://www.trthaber.com/haber/saglik/turkovac-29-merkezde-uygulaniyor-590816.html
1990,https://www.trthaber.com/haber/saglik/turkovacin-faz-3-calismalari-nasil-yurutuluyor-590560.html
1991,https://www.trthaber.com/haber/saglik/unlulerden-asi-cagrisi-kollari-siviyoruz-590495.html
1992,https://www.trthaber.com/haber/koronavirus/25-yas-uzerine-asilama-basladi-590479.html
1993,https://www.trthaber.com/haber/turkiye/turkiye-ikinci-doz-asilarla-rahat-nefes-alacak-590455.html
1994,https://www.trthaber.com/haber/saglik/turkovacin-faz-3-asamasina-7-ayda-ulasildi-590299.html
1995,https://www.trthaber.com/haber/saglik/uzmanlar-uyariyor-kanser-hastalari-kontrollerini-ertelemesin-590256.html
1996,https://www.trthaber.com/haber/saglik/hamileler-ne-zaman-asi-olmali-590186.html
1997,https://www.trthaber.com/haber/saglik/prof-dr-balik-rus-turistlere-pcr-testi-zorunlulugu-devam-etmeli-590109.html
1998,https://www.trthaber.com/haber/saglik/pozitiflik-orani-yuzde-30dan-10a-dustu-589566.html
1999,https://www.trthaber.com/haber/saglik/ekran-basinda-hareketsiz-saatler-durusu-bozuyor-589435.html
2000,https://www.trthaber.com/haber/saglik/temmuzda-daha-rahat-sosyal-ortam-mumkun-588956.html
2001,https://www.trthaber.com/haber/saglik/nufusun-yaklasik-yuzde-25ine-birinci-doz-asi-uygulandi-588215.html
2002,https://www.trthaber.com/haber/saglik/yerli-asida-son-asama-gonulluler-asilanacak-588192.html
2003,https://www.trthaber.com/haber/saglik/asilama-1-milyona-cikarsa-sonbaharda-eski-normale-donulebilir-588148.html
2004,https://www.trthaber.com/haber/saglik/ruh-ve-beden-sagliginiz-icin-dogada-vakit-gecirin-587940.html
2005,https://www.trthaber.com/haber/saglik/uzmanlar-uyardi-ekran-bagimliligi-cocuklari-iletisimden-uzaklastiriyor-587917.html
2006,https://www.trthaber.com/haber/saglik/65-yas-ve-ustu-icin-hareket-zamani-hangi-egzersizler-oneriliyor-587803.html
2007,https://www.trthaber.com/haber/saglik/yerli-asida-son-asamaya-gelindi-587516.html
2008,https://www.trthaber.com/haber/koronavirus/tiyatro-sanatcilarinin-bilgileri-saglik-bakanligi-ile-paylasilacak-587350.html
2009,https://www.trthaber.com/haber/koronavirus/biontechle-ilgili-degisiklik-asilama-hizini-artiracak-587254.html
2010,https://www.trthaber.com/haber/saglik/koronavirus-salgini-gozleri-yordu-587221.html
2011,https://www.trthaber.com/haber/saglik/5.sayfa.html
2012,https://www.trthaber.com/haber/saglik/366.sayfa.html
2013,https://www.trthaber.com/haber/saglik/365.sayfa.html
2014,https://www.trthaber.com/haber/turkiye/test-sonucu-pozitif-olan-kisi-sehirlerarasi-otobuste-yakalandi-597875.html
2015,https://www.trthaber.com/haber/guncel/izmirim-kart-hes-kodu-eslestirme-nasil-yapilir-istanbul-kent-kart-hes-kodu-tanimlama-597479.html
2016,https://www.trthaber.com/haber/guncel/28-temmuz-2021-korona-tablosu-bugunku-vaka-sayisi-aciklandi-598255.html
2017,https://www.trthaber.com/haber/gundem/vaka-sayisi-20-bine-yaklasti-598000.html
2018,https://www.trthaber.com/haber/guncel/27-temmuz-2021-korona-tablosu-bugunku-vaka-sayisinda-rekor-artis-597993.html
2019,https://www.trthaber.com/haber/dunya/covid-19-zeka-uzerinde-de-tahribat-yapiyor-597984.html
2020,https://www.trthaber.com/haber/dunya/avrupada-asisizlar-icin-mekan-erisimi-kisitlamasi-yayginlasiyor-597890.html
2021,https://www.trthaber.com/haber/spor/2020-tokyo-olimpiyatlarinda-vaka-sayisi-155e-yukseldi-597883.html
2022,https://www.trthaber.com/haber/turkiye/ardahanda-bir-koye-koronavirus-karantinasi-597867.html
2023,https://www.trthaber.com/haber/guncel/26-temmuz-2021-korona-tablosuvaka-sayisinda-rekor-artis-597837.html
2024,https://www.trthaber.com/etiket/koronavirus/sayfa-1/
2025,https://www.trthaber.com/etiket/koronavirus/sayfa-4/
2026,https://www.trthaber.com/haber/spor/hollandali-tenisci-tokyo-olimpiyatlarindan-cekildi-597715.html
2027,https://www.trthaber.com/haber/gundem/restoran-isletmecilerinden-asi-zorunlulugu-talebi-597709.html
2028,https://www.trthaber.com/haber/guncel/tokyo-olimpiyatlarinda-vaka-sayisi-148e-cikti-597682.html
2029,https://www.trthaber.com/haber/dunya/tokyo-olimpiyatlarinda-vaka-sayisi-148e-cikti-597665.html
2030,https://www.trthaber.com/haber/gundem/kapikulede-gurbetci-yogunlugu-1-milyona-yaklasti-597627.html
2031,https://www.trthaber.com/haber/guncel/25-temmuz-2021-korona-tablosuvaka-sayisi-yukselmeye-devam-ediyor-597605.html
2032,https://www.trthaber.com/haber/dunya/pakistanda-yurt-ici-hava-yolu-seyahatleri-icin-asi-zorunlulugu-597532.html
2033,https://www.trthaber.com/haber/dunya/latin-amerikada-pandeminin-merkez-ussu-hala-brezilya-597523.html
2034,https://www.trthaber.com/haber/spor/tokyo-olimpiyatlarina-akredite-vaka-sayisi-133e-cikti-597508.html
2035,https://www.trthaber.com/haber/dunya/kolombiyada-ilk-kez-delta-varyanti-goruldu-597507.html
2036,https://www.trthaber.com/haber/dunya/fransada-asi-karsitlari-yine-meydanlarda-597506.html
2037,https://www.trthaber.com/haber/dunya/fransada-bir-gunde-23-bine-yakin-vaka-597503.html
2038,https://www.trthaber.com/haber/dunya/dunya-genelinde-salginda-son-24-saat-597500.html
2039,https://www.trthaber.com/haber/turkiye/turkiyenin-salginla-mucadelesinde-son-24-saat-597497.html
2040,https://www.trthaber.com/etiket/koronavirus/sayfa-5/
2041,https://www.trthaber.com/haber/dunya/fransa-ve-avrupada-gunluk-vaka-sayisi-ilk-kez-30-bini-gecti-523642.html
2042,https://www.trthaber.com/haber/turkiye/karsta-bir-koy-daha-karantinaya-alindi-523636.html
2043,https://www.trthaber.com/haber/dunya/ingilterede-son-24-saatte-18-bin-980-yeni-vaka-523631.html
2044,https://www.trthaber.com/haber/dunya/italyada-gunluk-vaka-sayisinda-yeni-rekor-523630.html
2045,https://www.trthaber.com/haber/dunya/abdde-906-kisi-daha-koronavirusten-oldu-523621.html
2046,https://www.trthaber.com/haber/turkiye/tarihi-misir-carsisinda-covid-19-denetimi-523622.html
2047,https://www.trthaber.com/haber/dunya/iranda-256-kisi-daha-koronavirusten-oldu-523588.html
2048,https://www.trthaber.com/haber/dunya/londrada-koronavirus-kisitlamalari-artiriliyor-523587.html
2049,https://www.trthaber.com/haber/turkiye/kirklarelinde-2-sokak-karantinaya-alindi-523581.html
2050,https://www.trthaber.com/haber/turkiye/temasta-bulundugu-kisileri-bildirmedi-hakkinda-sorusturma-baslatildi-523553.html
2051,https://www.trthaber.com/haber/gundem/tabloyu-istanbulda-tatilci-ankarada-filyasyon-degistirdi-523543.html
2052,https://www.trthaber.com/haber/gundem/chp-sozcusu-oztrak-koronaviruse-yakalandi-515115.html
2053,https://www.trthaber.com/etiket/koronavirus/sayfa-292/
2054,https://www.trthaber.com/etiket/koronavirus/sayfa-291/
2055,https://www.dw.com/tr/koronavir%C3%BCs-mutasyonu-ne-kadar-tehlikeli/a-55989478
2056,https://www.dw.com/tr/suudi-arabistan-t%C3%BCm-uluslararas%C4%B1-u%C3%A7u%C5%9Flar%C4%B1-iptal-etti/a-56009372
2057,https://www.dw.com/tr/italya-koronadan-%C3%B6lenlerin-y%C3%BCzde-99u-a%C5%9F%C4%B1s%C4%B1n%C4%B1-tamamlamayan-ki%C5%9Filer/a-58664596
2058,https://www.dw.com/tr/pfizer-korona-a%C5%9F%C4%B1s%C4%B1ndan-ciro-beklentisini-y%C3%BCzde-29-artt%C4%B1rd%C4%B1/a-58676235
2059,https://www.dw.com/tr/abde-yeti%C5%9Fkinlerin-y%C3%BCzde-70i-en-az-bir-doz-a%C5%9F%C4%B1-oldu/a-58662809
2060,https://tr.wikipedia.org/wiki/%C3%96zel:SayfayaBa%C4%9Flant%C4%B1lar/Vikiproje:T%C4%B1p/COVID-19_pandemisi_g%C3%B6rev_g%C3%BCc%C3%BC
2061,https://www.dw.com/tr/ds%C3%B6den-yeni-t%C3%BCr-koronavir%C3%BCse-kar%C5%9F%C4%B1-%C3%A7a%C4%9Fr%C4%B1/a-56001777
2062,https://www.dw.com/tr/avrupa-koronavir%C3%BCs-%C3%B6nlemlerini-yeniden-art%C4%B1r%C4%B1yor/a-58226115
2063,https://tr.wikipedia.org/wiki/Vikiproje:T%C4%B1p/COVID-19_pandemisi_g%C3%B6rev_g%C3%BCc%C3%BC/i%C5%9F_birli%C4%9Fi
2064,https://www.dw.com/tr/%C3%BC%C3%A7%C3%BCnc%C3%BC-doz-koronavir%C3%BCs-a%C5%9F%C4%B1s%C4%B1-ne-kadar-gerekli/a-58605757
2065,https://www.dw.com/tr/t%C3%BCrkiyede-de-g%C3%B6r%C3%BClen-hindistan-varyant%C4%B1-ne-kadar-tehlikeli/a-57365437
2066,https://tr.wikipedia.org/wiki/Kategori:COVID-19_g%C3%B6rev_g%C3%BCc%C3%BC_%C3%BCyesi_Vikipedistler
2067,https://www.dw.com/tr/almanyada-hindistan-varyant%C4%B1-endi%C5%9Fesi/a-57381690
2068,https://www.dw.com/tr/ingiliz-mikrobiyolog-ingiltere-%C3%BC%C3%A7%C3%BCnc%C3%BC-dalgan%C4%B1n-ba%C5%9F%C4%B1nda/a-57729659
2069,https://tr.wikipedia.org/wiki/Kongo%27da_COVID-19_pandemisi
2070,https://www.dw.com/tr/ds%C3%B6-hindistan-varyant%C4%B1-44-%C3%BClkede-tespit-edildi/a-57504701
2071,https://www.dw.com/tr/ingiltere-hint-varyant%C4%B1na-endi%C5%9Fe-varyant%C4%B1-dedi/a-57466263
2072,https://www.dw.com/tr/almanyada-enfeksiyon-say%C4%B1lar%C4%B1-d%C3%BC%C5%9F%C3%BCyor/a-57849936
2073,https://www.dw.com/tr/almanyada-tehlike-durumu-%C3%A7ok-y%C3%BCksekten-y%C3%BCkse%C4%9Fe-d%C3%BC%C5%9Ft%C3%BC/a-57745906
2074,https://www.dw.com/tr/almanya-yunanistan-ve-fransay%C4%B1-risk-b%C3%B6lgeler-listesinden-%C3%A7%C4%B1kartt%C4%B1/a-57955902
2075,https://www.dw.com/tr/almanya-ab-vatanda%C5%9F%C4%B1-olmayanlar-i%C3%A7in-seyahat-k%C4%B1s%C4%B1tlamalar%C4%B1n%C4%B1-gev%C5%9Fetiyor/a-57944585
2076,https://www.dw.com/tr/almanya-adalet-bakan%C4%B1-maske-zorunlulu%C4%9Fu-g%C3%B6zden-ge%C3%A7irilsin/a-57873014
2077,https://www.dw.com/tr/covid-19-a%C5%9F%C4%B1s%C4%B1-ger%C3%A7ekten-kolda-manyetik-%C3%B6zellikler-ortaya-%C3%A7%C4%B1kar%C4%B1yor-mu/av-58022013
2078,https://www.dw.com/tr/mutasyonun-mutasyonu-delta-plus/av-58143742
2079,https://www.dw.com/tr/abdde-a%C5%9F%C4%B1-olmay%C4%B1-reddeden-hem%C5%9Fire-i%C5%9Ften-%C3%A7%C4%B1kar%C4%B1ld%C4%B1/av-58042380
2080,https://www.dw.com/tr/hindistan-varyant%C4%B1-yeni-bir-dalgaya-sebep-olur-mu/av-57370401
2081,https://www.dw.com/tr/covid-19-vakalar%C4%B1-d%C3%B6rd%C3%BCnc%C3%BC-pik-daha-erken-gelebilir/a-58651107
2082,https://www.dw.com/tr/e%C4%9Fitimde-covid-19-endi%C5%9Fesi-art%C4%B1yor/a-58646439
2083,https://www.dw.com/tr/koca-son-zamanlar%C4%B1n-en-y%C3%BCksek-vaka-say%C4%B1s%C4%B1na-ula%C5%9Ft%C4%B1k/a-58603750
2084,https://www.dw.com/tr/pandemi-nedeniyle-23-milyon-%C3%A7ocuk-rutin-a%C5%9F%C4%B1lar%C4%B1n%C4%B1-olmad%C4%B1/a-58281891
2085,https://tr.wikipedia.org/wiki/Tart%C4%B1%C5%9Fma:%C4%B0stanbul%27da_COVID-19_pandemisi
2086,https://tr.wikipedia.org/wiki/Tart%C4%B1%C5%9Fma:%C4%B0talya%27da_COVID-19_pandemisi
2087,https://tr.wikipedia.org/wiki/Tart%C4%B1%C5%9Fma:T%C3%BCrkiye%27de_b%C3%B6lgelere_g%C3%B6re_COVID-19_pandemisi
2088,https://tr.wikipedia.org/wiki/Tart%C4%B1%C5%9Fma:T%C3%BCrkiye%27de_COVID-19_pandemisi
2089,https://www.dw.com/tr/bill-gates-seneye-3-ya-da-4-korona-a%C5%9F%C4%B1s%C4%B1-bulunur/a-54929669
2090,https://www.dw.com/tr/astrazeneca-a%C5%9F%C4%B1-%C3%A7al%C4%B1%C5%9Fmalar%C4%B1n%C4%B1-durdurdu/a-54861525
2091,https://www.dw.com/tr/abdde-ba%C5%9Fkanl%C4%B1k-se%C3%A7imi-%C3%B6ncesi-a%C5%9F%C4%B1-haz%C4%B1rl%C4%B1%C4%9F%C4%B1/a-54798338
2092,https://www.dw.com/tr/almanyadan-biontech-ve-pfizere-izin-%C3%A7%C4%B1kt%C4%B1/a-54850106
2093,https://www.dw.com/tr/sa%C4%9Fl%C4%B1k-bakan%C4%B1-koca-a%C5%9F%C4%B1-olmayanlar-zay%C4%B1f-noktam%C4%B1z/a-58619114
2094,https://www.dw.com/tr/trumptan-a%C5%9F%C4%B1-3-4-haftaya-haz%C4%B1r-a%C3%A7%C4%B1klamas%C4%B1/a-54942171
2095,https://www.dw.com/tr/almanya-ispanyay%C4%B1-yeniden-risk-b%C3%B6lgesi-ilan-etti/a-58220057
2096,https://www.dw.com/tr/korona-g%C3%B6sterileri-gazetecilere-y%C3%B6nelik-sald%C4%B1r%C4%B1lar%C4%B1n-adresi-oldu/a-56958194
2097,https://www.dw.com/tr/almanyada-koronavir%C3%BCs-%C3%B6nlemlerini-protestolarda-12-polis-yaraland%C4%B1/a-56867520
2098,https://www.dw.com/tr/almanyada-koronayla-yeni-sa%C4%9Fc%C4%B1-hareket-mi-do%C4%9Fuyor/a-53431073
2099,https://www.dw.com/tr/napolide-soka%C4%9Fa-%C3%A7%C4%B1k%C4%B1%C5%9F-yasa%C4%9F%C4%B1na-kar%C5%9F%C4%B1-protesto/a-55383533
2100,https://www.dw.com/tr/hollandada-korona-protestosuna-%C5%9Fiddet-kar%C4%B1%C5%9Ft%C4%B1/a-56335268
2101,https://www.dw.com/tr/delta-varyant%C4%B1-sidney-kapand%C4%B1-rusyada-can-kayb%C4%B1-art%C4%B1yor/a-58063928
2102,https://www.dw.com/tr/d%C3%BCnya-doktorlar-birli%C4%9Finden-kontroll%C3%BC-normalle%C5%9Fin-uyar%C4%B1s%C4%B1/a-58322839
2103,https://www.bbc.com/turkce/haberler-dunya-55710072
2104,https://www.bbc.com/turkce/haberler-dunya-55710071
2105,https://www.dw.com/tr/korona-avrupada-delta-endi%C5%9Fesi-b%C3%BCy%C3%BCyor/a-57956671
2106,https://www.dw.com/tr/delta-almanyada-bask%C4%B1n-varyant-oldu/a-58198316
2107,https://www.bbc.com/turkce/haberler-dunya-55704197
2108,https://www.bbc.com/turkce/haberler-dunya-55704051
2109,https://www.dw.com/tr/almanyada-korona-a%C5%9F%C4%B1s%C4%B1-fazlas%C4%B1-olu%C5%9Ftu/a-58326172
2110,https://www.bbc.com/turkce/haberler-dunya-57954361
2111,https://www.bbc.com/turkce/haberler-dunya-57945583
2112,https://www.bbc.com/turkce/haberler-dunya-57938571
2113,https://www.bbc.com/turkce/haberler-dunya-57886073
2114,https://www.bbc.com/turkce/topics/c6vzy693319t/page/2
2115,https://www.bbc.com/turkce/topics/c6vzy693319t/page/43
2116,https://www.bbc.com/turkce/haberler-dunya-57897372
2117,https://www.bbc.com/turkce/topics/czpxgxkn59kt/page/2
2118,https://www.bbc.com/turkce/topics/czpxgxkn59kt/page/8
2119,https://www.bbc.com/turkce/haberler-52340502
2120,https://www.bbc.com/turkce/haberler-turkiye-57513094
2121,https://www.bbc.com/turkce/haberler-dunya-57322642
2122,https://www.bbc.com/turkce/haberler-dunya-57808579
2123,https://www.bbc.com/turkce/haberler-dunya-57819967
2124,https://www.bbc.com/turkce/haberler-dunya-52056391
2125,https://www.bbc.com/turkce/haberler-dunya-57808580
2126,https://www.bbc.com/turkce/haberler-turkiye-57605406
2127,https://www.bbc.com/turkce/haberler-turkiye-57350144
2128,https://www.bbc.com/turkce/haberler-dunya-55001558
2129,https://www.bbc.com/turkce/haberler-dunya-57476262
2130,https://www.bbc.com/turkce/haberler-dunya-57474514
2131,https://www.bbc.com/turkce/haberler-dunya-57712701
